	Mean	Mean	Mean	Std Dev	Std Dev	Std Dev	Mean	Mean	Mean	Std Dev	Std Dev	Std Dev	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d
256	-0.75209	0.07707	1.18314	0.04776	0.01116	0.01892	-0.20429	0.47216	1.73177	0.09373	0.02682	0.05735	-0.72360	0.07153	1.20204	-0.13463	0.48563	1.70120	-0.72409	0.06682	1.19675	-0.11827	0.47669	1.67895	-0.73759	0.07744	1.16575	-0.31365	0.49311	1.80997	-0.82307	0.09248	1.16800	-0.25060	0.43320	1.73695
257	-0.75160	0.07727	1.18343	0.04762	0.01132	0.01892	-0.20233	0.47180	1.73104	0.09339	0.02694	0.05756	-0.72295	0.07151	1.20238	-0.13298	0.48576	1.70023	-0.72346	0.06679	1.19699	-0.11657	0.47641	1.67804	-0.73770	0.07799	1.16612	-0.31125	0.49242	1.80947	-0.82229	0.09278	1.16824	-0.24852	0.43260	1.73643
258	-0.75111	0.07746	1.18373	0.04748	0.01149	0.01890	-0.20037	0.47145	1.73031	0.09303	0.02707	0.05776	-0.72229	0.07148	1.20272	-0.13133	0.48590	1.69926	-0.72282	0.06674	1.19722	-0.11487	0.47614	1.67712	-0.73781	0.07854	1.16649	-0.30884	0.49175	1.80896	-0.82151	0.09309	1.16850	-0.24643	0.43200	1.73590
259	-0.75061	0.07766	1.18403	0.04735	0.01167	0.01888	-0.19840	0.47110	1.72957	0.09267	0.02721	0.05797	-0.72162	0.07145	1.20305	-0.12969	0.48604	1.69828	-0.72218	0.06669	1.19745	-0.11318	0.47588	1.67620	-0.73791	0.07908	1.16688	-0.30642	0.49110	1.80843	-0.82073	0.09340	1.16876	-0.24431	0.43140	1.73535
260	-0.75011	0.07784	1.18434	0.04723	0.01186	0.01884	-0.19643	0.47077	1.72881	0.09229	0.02736	0.05816	-0.72094	0.07141	1.20337	-0.12804	0.48618	1.69730	-0.72154	0.06663	1.19768	-0.11149	0.47562	1.67526	-0.73800	0.07963	1.16728	-0.30398	0.49046	1.80788	-0.81995	0.09371	1.16903	-0.24219	0.43081	1.73479
261	-0.74959	0.07802	1.18465	0.04711	0.01205	0.01880	-0.19445	0.47044	1.72804	0.09191	0.02751	0.05836	-0.72025	0.07136	1.20368	-0.12641	0.48632	1.69631	-0.72089	0.06656	1.19790	-0.10980	0.47536	1.67432	-0.73808	0.08017	1.16769	-0.30153	0.48984	1.80732	-0.81916	0.09401	1.16932	-0.24005	0.43023	1.73421
262	-0.74908	0.07820	1.18496	0.04699	0.01225	0.01875	-0.19246	0.47012	1.72726	0.09151	0.02766	0.05854	-0.71955	0.07130	1.20398	-0.12477	0.48646	1.69531	-0.72024	0.06649	1.19812	-0.10812	0.47511	1.67337	-0.73815	0.08071	1.16811	-0.29907	0.48923	1.80674	-0.81837	0.09429	1.16961	-0.23789	0.42965	1.73362
263	-0.74855	0.07836	1.18527	0.04688	0.01245	0.01869	-0.19048	0.46981	1.72646	0.09111	0.02781	0.05873	-0.71885	0.07123	1.20428	-0.12315	0.48661	1.69430	-0.71958	0.06640	1.19834	-0.10645	0.47487	1.67242	-0.73820	0.08125	1.16854	-0.29659	0.48865	1.80614	-0.81758	0.09457	1.16992	-0.23572	0.42909	1.73300
264	-0.74802	0.07852	1.18559	0.04678	0.01265	0.01862	-0.18849	0.46951	1.72566	0.09069	0.02797	0.05890	-0.71814	0.07115	1.20458	-0.12152	0.48677	1.69329	-0.71892	0.06631	1.19855	-0.10478	0.47463	1.67146	-0.73825	0.08178	1.16898	-0.29410	0.48808	1.80552	-0.81679	0.09482	1.17025	-0.23354	0.42855	1.73236
265	-0.74749	0.07866	1.18591	0.04668	0.01284	0.01854	-0.18649	0.46922	1.72484	0.09027	0.02812	0.05908	-0.71742	0.07106	1.20486	-0.11991	0.48693	1.69227	-0.71826	0.06621	1.19877	-0.10312	0.47440	1.67048	-0.73828	0.08231	1.16943	-0.29160	0.48753	1.80488	-0.81599	0.09506	1.17059	-0.23135	0.42803	1.73171
266	-0.74694	0.07879	1.18624	0.04658	0.01304	0.01845	-0.18450	0.46894	1.72400	0.08983	0.02828	0.05924	-0.71670	0.07097	1.20514	-0.11830	0.48709	1.69124	-0.71759	0.06610	1.19898	-0.10146	0.47417	1.66951	-0.73829	0.08282	1.16990	-0.28909	0.48701	1.80423	-0.81519	0.09528	1.17094	-0.22915	0.42752	1.73103
267	-0.74639	0.07891	1.18657	0.04648	0.01323	0.01835	-0.18250	0.46868	1.72315	0.08939	0.02843	0.05940	-0.71597	0.07086	1.20542	-0.11669	0.48725	1.69020	-0.71691	0.06599	1.19918	-0.09981	0.47395	1.66853	-0.73830	0.08333	1.17037	-0.28657	0.48650	1.80355	-0.81438	0.09547	1.17130	-0.22695	0.42703	1.73033
268	-0.74583	0.07902	1.18690	0.04639	0.01343	0.01824	-0.18051	0.46843	1.72229	0.08894	0.02858	0.05955	-0.71524	0.07075	1.20569	-0.11510	0.48742	1.68916	-0.71624	0.06587	1.19939	-0.09817	0.47373	1.66754	-0.73828	0.08382	1.17086	-0.28404	0.48602	1.80286	-0.81356	0.09564	1.17168	-0.22473	0.42656	1.72962
269	-0.74526	0.07912	1.18724	0.04630	0.01361	0.01812	-0.17851	0.46820	1.72142	0.08848	0.02874	0.05970	-0.71450	0.07063	1.20595	-0.11351	0.48760	1.68810	-0.71556	0.06574	1.19959	-0.09654	0.47352	1.66655	-0.73825	0.08431	1.17135	-0.28150	0.48557	1.80214	-0.81274	0.09579	1.17207	-0.22251	0.42611	1.72888
270	-0.74469	0.07920	1.18758	0.04621	0.01380	0.01799	-0.17652	0.46798	1.72053	0.08801	0.02889	0.05984	-0.71375	0.07050	1.20621	-0.11193	0.48778	1.68704	-0.71487	0.06561	1.19978	-0.09491	0.47331	1.66556	-0.73821	0.08479	1.17186	-0.27895	0.48514	1.80140	-0.81191	0.09592	1.17247	-0.22028	0.42568	1.72813
271	-0.74410	0.07927	1.18792	0.04612	0.01398	0.01786	-0.17452	0.46777	1.71964	0.08754	0.02905	0.05997	-0.71300	0.07036	1.20646	-0.11035	0.48797	1.68598	-0.71418	0.06546	1.19997	-0.09330	0.47312	1.66456	-0.73815	0.08525	1.17237	-0.27640	0.48473	1.80064	-0.81107	0.09603	1.17288	-0.21805	0.42526	1.72736
272	-0.74351	0.07934	1.18826	0.04604	0.01416	0.01772	-0.17253	0.46758	1.71873	0.08705	0.02920	0.06009	-0.71225	0.07021	1.20671	-0.10879	0.48816	1.68491	-0.71349	0.06532	1.20015	-0.09169	0.47292	1.66356	-0.73807	0.08570	1.17290	-0.27383	0.48435	1.79986	-0.81022	0.09612	1.17330	-0.21581	0.42487	1.72658
273	-0.74291	0.07939	1.18861	0.04595	0.01434	0.01756	-0.17054	0.46739	1.71781	0.08655	0.02936	0.06020	-0.71150	0.07005	1.20695	-0.10724	0.48836	1.68383	-0.71279	0.06517	1.20033	-0.09010	0.47274	1.66257	-0.73798	0.08614	1.17344	-0.27126	0.48400	1.79906	-0.80937	0.09619	1.17372	-0.21357	0.42448	1.72578
274	-0.74230	0.07943	1.18895	0.04587	0.01452	0.01740	-0.16855	0.46723	1.71688	0.08605	0.02951	0.06030	-0.71073	0.06989	1.20718	-0.10569	0.48856	1.68274	-0.71209	0.06501	1.20050	-0.08851	0.47255	1.66157	-0.73788	0.08656	1.17398	-0.26868	0.48367	1.79822	-0.80850	0.09625	1.17415	-0.21132	0.42411	1.72497
275	-0.74169	0.07946	1.18930	0.04579	0.01470	0.01724	-0.16656	0.46707	1.71593	0.08553	0.02967	0.06039	-0.70997	0.06971	1.20741	-0.10416	0.48877	1.68165	-0.71138	0.06486	1.20066	-0.08693	0.47238	1.66057	-0.73776	0.08698	1.17454	-0.26608	0.48337	1.79737	-0.80763	0.09629	1.17458	-0.20906	0.42375	1.72414
276	-0.74106	0.07948	1.18965	0.04570	0.01487	0.01706	-0.16457	0.46692	1.71498	0.08500	0.02984	0.06046	-0.70920	0.06953	1.20763	-0.10263	0.48899	1.68055	-0.71067	0.06470	1.20082	-0.08537	0.47220	1.65958	-0.73763	0.08737	1.17511	-0.26348	0.48310	1.79649	-0.80676	0.09632	1.17502	-0.20681	0.42340	1.72329
277	-0.74044	0.07950	1.18999	0.04563	0.01504	0.01687	-0.16258	0.46679	1.71402	0.08447	0.03000	0.06053	-0.70842	0.06935	1.20784	-0.10111	0.48921	1.67945	-0.70995	0.06454	1.20096	-0.08381	0.47203	1.65859	-0.73749	0.08776	1.17570	-0.26087	0.48285	1.79558	-0.80588	0.09634	1.17547	-0.20454	0.42306	1.72244
278	-0.73980	0.07951	1.19034	0.04555	0.01521	0.01668	-0.16060	0.46666	1.71304	0.08392	0.03017	0.06058	-0.70765	0.06915	1.20805	-0.09961	0.48943	1.67834	-0.70923	0.06438	1.20110	-0.08227	0.47186	1.65761	-0.73733	0.08813	1.17629	-0.25825	0.48263	1.79465	-0.80500	0.09636	1.17591	-0.20227	0.42272	1.72157
279	-0.73916	0.07951	1.19068	0.04548	0.01539	0.01648	-0.15861	0.46655	1.71206	0.08336	0.03035	0.06062	-0.70687	0.06896	1.20825	-0.09811	0.48966	1.67723	-0.70850	0.06422	1.20122	-0.08073	0.47170	1.65663	-0.73716	0.08848	1.17689	-0.25562	0.48243	1.79369	-0.80411	0.09638	1.17636	-0.20000	0.42239	1.72068
280	-0.73851	0.07951	1.19102	0.04541	0.01555	0.01627	-0.15663	0.46644	1.71107	0.08280	0.03053	0.06064	-0.70608	0.06875	1.20844	-0.09663	0.48990	1.67612	-0.70777	0.06407	1.20134	-0.07920	0.47153	1.65566	-0.73698	0.08882	1.17750	-0.25297	0.48226	1.79270	-0.80322	0.09639	1.17681	-0.19772	0.42206	1.71978
281	-0.73786	0.07950	1.19136	0.04535	0.01572	0.01606	-0.15465	0.46634	1.71006	0.08222	0.03071	0.06065	-0.70529	0.06854	1.20862	-0.09515	0.49014	1.67500	-0.70703	0.06391	1.20145	-0.07769	0.47137	1.65469	-0.73678	0.08915	1.17813	-0.25032	0.48212	1.79169	-0.80233	0.09639	1.17725	-0.19544	0.42174	1.71888
282	-0.73720	0.07949	1.19170	0.04528	0.01589	0.01584	-0.15267	0.46625	1.70905	0.08163	0.03090	0.06065	-0.70451	0.06833	1.20880	-0.09368	0.49038	1.67387	-0.70629	0.06376	1.20155	-0.07618	0.47121	1.65373	-0.73658	0.08946	1.17876	-0.24766	0.48199	1.79065	-0.80143	0.09640	1.17769	-0.19316	0.42143	1.71796
283	-0.73654	0.07947	1.19204	0.04521	0.01605	0.01562	-0.15069	0.46617	1.70803	0.08104	0.03109	0.06063	-0.70371	0.06811	1.20897	-0.09223	0.49063	1.67274	-0.70555	0.06362	1.20164	-0.07468	0.47106	1.65278	-0.73635	0.08976	1.17941	-0.24498	0.48189	1.78958	-0.80053	0.09640	1.17813	-0.19088	0.42112	1.71703
284	-0.73587	0.07945	1.19237	0.04515	0.01621	0.01539	-0.14872	0.46610	1.70700	0.08043	0.03128	0.06060	-0.70292	0.06790	1.20913	-0.09078	0.49089	1.67161	-0.70480	0.06348	1.20172	-0.07320	0.47090	1.65183	-0.73612	0.09004	1.18006	-0.24229	0.48181	1.78848	-0.79962	0.09640	1.17857	-0.18860	0.42081	1.71610
285	-0.73519	0.07943	1.19270	0.04508	0.01636	0.01515	-0.14675	0.46604	1.70597	0.07982	0.03147	0.06056	-0.70213	0.06768	1.20928	-0.08934	0.49114	1.67047	-0.70405	0.06335	1.20179	-0.07172	0.47076	1.65089	-0.73588	0.09031	1.18073	-0.23959	0.48175	1.78735	-0.79870	0.09639	1.17900	-0.18633	0.42052	1.71515
286	-0.73451	0.07941	1.19302	0.04501	0.01651	0.01491	-0.14478	0.46599	1.70492	0.07919	0.03167	0.06049	-0.70133	0.06746	1.20943	-0.08791	0.49141	1.66933	-0.70330	0.06322	1.20185	-0.07025	0.47061	1.64996	-0.73563	0.09056	1.18140	-0.23688	0.48171	1.78619	-0.79778	0.09638	1.17942	-0.18406	0.42024	1.71420
287	-0.73382	0.07938	1.19335	0.04494	0.01665	0.01467	-0.14281	0.46595	1.70387	0.07856	0.03186	0.06042	-0.70054	0.06724	1.20957	-0.08649	0.49168	1.66818	-0.70255	0.06310	1.20190	-0.06880	0.47047	1.64904	-0.73537	0.09081	1.18208	-0.23416	0.48170	1.78501	-0.79684	0.09637	1.17984	-0.18179	0.41996	1.71325
288	-0.73313	0.07935	1.19367	0.04487	0.01679	0.01443	-0.14085	0.46592	1.70281	0.07792	0.03205	0.06033	-0.69975	0.06702	1.20970	-0.08508	0.49195	1.66703	-0.70179	0.06298	1.20195	-0.06735	0.47034	1.64813	-0.73510	0.09104	1.18277	-0.23143	0.48169	1.78379	-0.79589	0.09636	1.18024	-0.17953	0.41970	1.71229
289	-0.73244	0.07932	1.19398	0.04479	0.01692	0.01418	-0.13889	0.46590	1.70174	0.07726	0.03225	0.06022	-0.69895	0.06680	1.20982	-0.08368	0.49223	1.66588	-0.70103	0.06288	1.20198	-0.06591	0.47021	1.64722	-0.73483	0.09126	1.18347	-0.22868	0.48171	1.78255	-0.79494	0.09633	1.18064	-0.17728	0.41945	1.71132
290	-0.73173	0.07929	1.19429	0.04472	0.01705	0.01393	-0.13693	0.46588	1.70067	0.07660	0.03244	0.06010	-0.69816	0.06659	1.20994	-0.08229	0.49251	1.66472	-0.70027	0.06278	1.20201	-0.06449	0.47008	1.64632	-0.73455	0.09147	1.18418	-0.22591	0.48174	1.78127	-0.79397	0.09631	1.18103	-0.17503	0.41921	1.71035
291	-0.73103	0.07925	1.19460	0.04463	0.01717	0.01369	-0.13498	0.46588	1.69959	0.07593	0.03262	0.05996	-0.69737	0.06638	1.21005	-0.08091	0.49280	1.66356	-0.69950	0.06269	1.20204	-0.06307	0.46997	1.64544	-0.73426	0.09168	1.18490	-0.22314	0.48178	1.77997	-0.79298	0.09627	1.18141	-0.17280	0.41899	1.70938
292	-0.73032	0.07922	1.19490	0.04454	0.01728	0.01344	-0.13303	0.46590	1.69850	0.07525	0.03281	0.05981	-0.69657	0.06618	1.21015	-0.07954	0.49310	1.66240	-0.69874	0.06261	1.20205	-0.06167	0.46986	1.64456	-0.73397	0.09188	1.18563	-0.22035	0.48184	1.77863	-0.79199	0.09623	1.18178	-0.17057	0.41879	1.70840
293	-0.72960	0.07919	1.19520	0.04445	0.01738	0.01319	-0.13109	0.46592	1.69740	0.07456	0.03299	0.05964	-0.69578	0.06598	1.21024	-0.07818	0.49340	1.66124	-0.69797	0.06254	1.20206	-0.06028	0.46977	1.64369	-0.73367	0.09207	1.18636	-0.21755	0.48191	1.77726	-0.79098	0.09618	1.18215	-0.16836	0.41860	1.70742
294	-0.72888	0.07916	1.19550	0.04435	0.01748	0.01294	-0.12916	0.46596	1.69630	0.07386	0.03317	0.05946	-0.69500	0.06578	1.21032	-0.07683	0.49371	1.66007	-0.69721	0.06248	1.20206	-0.05890	0.46968	1.64283	-0.73337	0.09225	1.18710	-0.21473	0.48199	1.77587	-0.78995	0.09612	1.18250	-0.16616	0.41843	1.70644
295	-0.72816	0.07912	1.19579	0.04425	0.01756	0.01269	-0.12723	0.46601	1.69520	0.07315	0.03334	0.05925	-0.69421	0.06559	1.21040	-0.07550	0.49403	1.65890	-0.69644	0.06243	1.20206	-0.05754	0.46960	1.64199	-0.73306	0.09242	1.18785	-0.21191	0.48210	1.77444	-0.78892	0.09605	1.18284	-0.16396	0.41829	1.70545
296	-0.72743	0.07909	1.19607	0.04414	0.01764	0.01245	-0.12530	0.46607	1.69408	0.07243	0.03351	0.05904	-0.69342	0.06541	1.21046	-0.07417	0.49436	1.65774	-0.69567	0.06239	1.20205	-0.05619	0.46954	1.64115	-0.73274	0.09259	1.18861	-0.20908	0.48221	1.77298	-0.78787	0.09597	1.18318	-0.16178	0.41816	1.70446
297	-0.72669	0.07906	1.19636	0.04403	0.01770	0.01220	-0.12339	0.46615	1.69296	0.07171	0.03368	0.05880	-0.69264	0.06524	1.21052	-0.07286	0.49470	1.65657	-0.69490	0.06236	1.20203	-0.05485	0.46949	1.64032	-0.73242	0.09274	1.18937	-0.20624	0.48235	1.77150	-0.78681	0.09589	1.18351	-0.15961	0.41805	1.70347
298	-0.72595	0.07903	1.19664	0.04392	0.01776	0.01196	-0.12148	0.46624	1.69184	0.07098	0.03384	0.05855	-0.69186	0.06508	1.21057	-0.07157	0.49505	1.65540	-0.69413	0.06234	1.20200	-0.05352	0.46945	1.63951	-0.73209	0.09289	1.19014	-0.20339	0.48250	1.76998	-0.78574	0.09579	1.18383	-0.15744	0.41796	1.70247
299	-0.72521	0.07900	1.19691	0.04380	0.01781	0.01172	-0.11958	0.46635	1.69071	0.07023	0.03401	0.05828	-0.69108	0.06492	1.21061	-0.07028	0.49542	1.65424	-0.69336	0.06234	1.20197	-0.05221	0.46943	1.63871	-0.73175	0.09303	1.19091	-0.20054	0.48266	1.76843	-0.78466	0.09569	1.18415	-0.15529	0.41788	1.70146
300	-0.72447	0.07897	1.19718	0.04368	0.01785	0.01148	-0.11769	0.46647	1.68957	0.06948	0.03417	0.05800	-0.69031	0.06478	1.21064	-0.06902	0.49579	1.65308	-0.69258	0.06234	1.20193	-0.05092	0.46942	1.63791	-0.73141	0.09317	1.19170	-0.19768	0.48284	1.76686	-0.78357	0.09559	1.18446	-0.15314	0.41783	1.70045
301	-0.72372	0.07895	1.19745	0.04356	0.01788	0.01125	-0.11581	0.46661	1.68843	0.06872	0.03433	0.05770	-0.68953	0.06464	1.21065	-0.06777	0.49617	1.65192	-0.69181	0.06237	1.20188	-0.04964	0.46943	1.63713	-0.73107	0.09330	1.19248	-0.19481	0.48304	1.76525	-0.78247	0.09548	1.18476	-0.15101	0.41780	1.69943
302	-0.72297	0.07893	1.19771	0.04344	0.01790	0.01102	-0.11393	0.46676	1.68729	0.06795	0.03448	0.05738	-0.68876	0.06452	1.21066	-0.06653	0.49657	1.65076	-0.69103	0.06240	1.20183	-0.04838	0.46946	1.63636	-0.73073	0.09344	1.19328	-0.19194	0.48324	1.76362	-0.78137	0.09537	1.18507	-0.14888	0.41778	1.69841
303	-0.72223	0.07892	1.19797	0.04332	0.01792	0.01079	-0.11207	0.46693	1.68614	0.06716	0.03463	0.05704	-0.68800	0.06442	1.21066	-0.06532	0.49698	1.64961	-0.69025	0.06244	1.20177	-0.04713	0.46951	1.63561	-0.73039	0.09357	1.19408	-0.18906	0.48345	1.76196	-0.78027	0.09525	1.18537	-0.14676	0.41778	1.69738
304	-0.72148	0.07891	1.19822	0.04320	0.01792	0.01057	-0.11021	0.46712	1.68498	0.06637	0.03478	0.05669	-0.68723	0.06433	1.21064	-0.06412	0.49740	1.64847	-0.68947	0.06250	1.20169	-0.04591	0.46958	1.63486	-0.73004	0.09370	1.19489	-0.18616	0.48367	1.76026	-0.77916	0.09513	1.18567	-0.14465	0.41781	1.69634
305	-0.72073	0.07892	1.19847	0.04308	0.01792	0.01035	-0.10836	0.46731	1.68382	0.06556	0.03492	0.05632	-0.68647	0.06425	1.21061	-0.06293	0.49784	1.64733	-0.68869	0.06257	1.20161	-0.04470	0.46967	1.63413	-0.72971	0.09384	1.19571	-0.18326	0.48390	1.75854	-0.77806	0.09500	1.18596	-0.14254	0.41785	1.69529
306	-0.71998	0.07893	1.19872	0.04296	0.01792	0.01013	-0.10652	0.46753	1.68266	0.06474	0.03506	0.05593	-0.68571	0.06419	1.21056	-0.06177	0.49829	1.64620	-0.68791	0.06266	1.20152	-0.04351	0.46978	1.63341	-0.72937	0.09399	1.19653	-0.18035	0.48413	1.75679	-0.77694	0.09487	1.18626	-0.14045	0.41792	1.69424
307	-0.71924	0.07894	1.19896	0.04284	0.01791	0.00993	-0.10469	0.46776	1.68149	0.06392	0.03520	0.05552	-0.68495	0.06414	1.21050	-0.06063	0.49876	1.64508	-0.68712	0.06275	1.20142	-0.04234	0.46991	1.63269	-0.72904	0.09414	1.19735	-0.17744	0.48436	1.75501	-0.77583	0.09474	1.18656	-0.13836	0.41801	1.69317
308	-0.71849	0.07897	1.19919	0.04273	0.01789	0.00973	-0.10287	0.46801	1.68032	0.06307	0.03533	0.05510	-0.68419	0.06411	1.21042	-0.05950	0.49924	1.64396	-0.68634	0.06286	1.20131	-0.04119	0.47008	1.63200	-0.72872	0.09430	1.19818	-0.17451	0.48460	1.75321	-0.77472	0.09461	1.18686	-0.13629	0.41812	1.69210
309	-0.71774	0.07901	1.19942	0.04261	0.01787	0.00953	-0.10107	0.46827	1.67914	0.06222	0.03545	0.05467	-0.68343	0.06410	1.21033	-0.05840	0.49973	1.64286	-0.68554	0.06298	1.20119	-0.04006	0.47026	1.63131	-0.72839	0.09447	1.19902	-0.17158	0.48483	1.75138	-0.77360	0.09448	1.18716	-0.13422	0.41825	1.69103
310	-0.71700	0.07906	1.19964	0.04250	0.01784	0.00935	-0.09927	0.46855	1.67797	0.06135	0.03557	0.05421	-0.68268	0.06410	1.21021	-0.05732	0.50025	1.64176	-0.68475	0.06312	1.20105	-0.03896	0.47047	1.63063	-0.72807	0.09466	1.19985	-0.16865	0.48507	1.74954	-0.77249	0.09435	1.18746	-0.13216	0.41840	1.68995
311	-0.71625	0.07912	1.19986	0.04240	0.01782	0.00918	-0.09749	0.46884	1.67679	0.06047	0.03569	0.05375	-0.68192	0.06412	1.21008	-0.05627	0.50078	1.64067	-0.68395	0.06326	1.20090	-0.03788	0.47072	1.62997	-0.72776	0.09486	1.20069	-0.16571	0.48530	1.74767	-0.77137	0.09422	1.18775	-0.13012	0.41858	1.68886
312	-0.71550	0.07918	1.20006	0.04229	0.01779	0.00902	-0.09573	0.46916	1.67562	0.05958	0.03580	0.05327	-0.68117	0.06416	1.20993	-0.05524	0.50133	1.63959	-0.68315	0.06342	1.20074	-0.03682	0.47099	1.62931	-0.72744	0.09507	1.20153	-0.16277	0.48553	1.74579	-0.77025	0.09409	1.18805	-0.12808	0.41878	1.68777
313	-0.71476	0.07927	1.20026	0.04219	0.01776	0.00888	-0.09398	0.46949	1.67444	0.05868	0.03590	0.05278	-0.68041	0.06421	1.20975	-0.05424	0.50191	1.63853	-0.68235	0.06359	1.20056	-0.03580	0.47129	1.62867	-0.72713	0.09531	1.20236	-0.15983	0.48575	1.74389	-0.76913	0.09396	1.18835	-0.12606	0.41901	1.68668
314	-0.71401	0.07936	1.20044	0.04209	0.01773	0.00875	-0.09225	0.46984	1.67327	0.05777	0.03600	0.05228	-0.67965	0.06428	1.20955	-0.05327	0.50250	1.63748	-0.68154	0.06376	1.20036	-0.03480	0.47162	1.62804	-0.72682	0.09556	1.20320	-0.15689	0.48597	1.74198	-0.76801	0.09384	1.18865	-0.12406	0.41926	1.68559
315	-0.71325	0.07946	1.20061	0.04200	0.01770	0.00864	-0.09055	0.47021	1.67211	0.05684	0.03610	0.05177	-0.67889	0.06436	1.20932	-0.05232	0.50312	1.63644	-0.68072	0.06395	1.20014	-0.03383	0.47199	1.62742	-0.72651	0.09583	1.20402	-0.15396	0.48618	1.74006	-0.76688	0.09372	1.18894	-0.12206	0.41954	1.68450
316	-0.71249	0.07958	1.20076	0.04190	0.01767	0.00854	-0.08886	0.47059	1.67095	0.05590	0.03619	0.05125	-0.67812	0.06446	1.20906	-0.05142	0.50376	1.63541	-0.67990	0.06415	1.19990	-0.03290	0.47239	1.62682	-0.72620	0.09613	1.20484	-0.15104	0.48639	1.73814	-0.76575	0.09360	1.18923	-0.12009	0.41984	1.68341
317	-0.71173	0.07971	1.20089	0.04182	0.01765	0.00847	-0.08720	0.47100	1.66979	0.05496	0.03628	0.05073	-0.67735	0.06457	1.20877	-0.05054	0.50443	1.63440	-0.67908	0.06436	1.19964	-0.03200	0.47282	1.62622	-0.72589	0.09644	1.20564	-0.14813	0.48659	1.73622	-0.76462	0.09349	1.18952	-0.11813	0.42017	1.68233
