	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d
343	-0.92707	0.25951	1.19257	-0.33781	0.69551	1.67236	-0.88425	0.28552	1.17085	-0.20799	0.42110	1.71104	0.12308	0.21561	1.18865	-0.35714	-0.27585	0.64517	-0.95405	0.25598	1.12987	-0.29802	0.44020	1.68051	-0.00373	0.03413	0.97859	-0.85876	0.16819	1.11454
344	-0.92762	0.26161	1.19025	-0.33762	0.68905	1.67679	-0.88200	0.28268	1.17161	-0.20651	0.42461	1.71114	0.11124	0.23969	1.19847	-0.26227	-0.31024	0.62785	-0.95310	0.25825	1.12920	-0.29725	0.43534	1.68239	0.02889	0.05336	0.99709	-0.84307	0.11252	1.05803
345	-0.92817	0.26379	1.18796	-0.33746	0.68248	1.68120	-0.87973	0.27971	1.17229	-0.20523	0.42831	1.71126	0.09767	0.26094	1.20376	-0.16526	-0.33682	0.61975	-0.95211	0.26046	1.12864	-0.29639	0.43059	1.68418	0.05740	0.07467	1.01661	-0.81835	0.05539	1.00181
346	-0.92871	0.26603	1.18573	-0.33733	0.67583	1.68559	-0.87746	0.27663	1.17285	-0.20419	0.43221	1.71139	0.08357	0.27890	1.20528	-0.06840	-0.35510	0.62007	-0.95108	0.26261	1.12818	-0.29546	0.42596	1.68586	0.08147	0.09755	1.03655	-0.78429	-0.00222	0.94688
347	-0.92924	0.26834	1.18355	-0.33722	0.66910	1.68994	-0.87516	0.27341	1.17327	-0.20341	0.43630	1.71155	0.06989	0.29342	1.20395	0.02639	-0.36510	0.62777	-0.95002	0.26470	1.12782	-0.29445	0.42145	1.68744	0.10094	0.12146	1.05627	-0.74088	-0.05921	0.89435
348	-0.92975	0.27070	1.18143	-0.33714	0.66231	1.69424	-0.87282	0.27007	1.17352	-0.20293	0.44059	1.71175	0.05733	0.30463	1.20072	0.11769	-0.36724	0.64172	-0.94892	0.26674	1.12755	-0.29335	0.41705	1.68893	0.11584	0.14585	1.07519	-0.68845	-0.11450	0.84527
349	-0.93025	0.27309	1.17937	-0.33709	0.65548	1.69848	-0.87043	0.26659	1.17355	-0.20280	0.44509	1.71201	0.04630	0.31286	1.19645	0.20456	-0.36218	0.66091	-0.94778	0.26871	1.12737	-0.29216	0.41277	1.69033	0.12636	0.17020	1.09277	-0.62759	-0.16703	0.80059
350	-0.93071	0.27552	1.17737	-0.33707	0.64861	1.70265	-0.86795	0.26295	1.17331	-0.20307	0.44981	1.71233	0.03694	0.31855	1.19183	0.28648	-0.35066	0.68448	-0.94660	0.27063	1.12727	-0.29088	0.40861	1.69164	0.13281	0.19400	1.10858	-0.55916	-0.21586	0.76114
351	-0.93115	0.27797	1.17544	-0.33707	0.64171	1.70675	-0.86536	0.25914	1.17278	-0.20378	0.45475	1.71275	0.02920	0.32217	1.18738	0.36323	-0.33337	0.71175	-0.94538	0.27250	1.12726	-0.28950	0.40457	1.69286	0.13559	0.21683	1.12231	-0.48421	-0.26015	0.72752
352	-0.93154	0.28043	1.17358	-0.33708	0.63481	1.71076	-0.86263	0.25515	1.17189	-0.20499	0.45994	1.71326	0.02293	0.32411	1.18345	0.43473	-0.31088	0.74217	-0.94412	0.27431	1.12733	-0.28803	0.40065	1.69399	0.13518	0.23832	1.13378	-0.40387	-0.29919	0.70015
353	-0.93190	0.28290	1.17179	-0.33711	0.62790	1.71468	-0.85973	0.25094	1.17060	-0.20675	0.46536	1.71389	0.01791	0.32467	1.18032	0.50100	-0.28369	0.77529	-0.94281	0.27607	1.12748	-0.28645	0.39684	1.69505	0.13203	0.25814	1.14293	-0.31933	-0.33242	0.67922
354	-0.93222	0.28537	1.17008	-0.33715	0.62100	1.71851	-0.85663	0.24651	1.16887	-0.20912	0.47102	1.71463	0.01394	0.32408	1.17814	0.56205	-0.25222	0.81074	-0.94146	0.27777	1.12771	-0.28478	0.39316	1.69603	0.12664	0.27607	1.14981	-0.23180	-0.35938	0.66479
355	-0.93249	0.28783	1.16844	-0.33719	0.61412	1.72223	-0.85328	0.24184	1.16665	-0.21214	0.47692	1.71548	0.01083	0.32250	1.17701	0.61790	-0.21683	0.84822	-0.94005	0.27941	1.12800	-0.28301	0.38961	1.69693	0.11944	0.29192	1.15453	-0.14243	-0.37975	0.65673
356	-0.93271	0.29028	1.16689	-0.33723	0.60726	1.72585	-0.84965	0.23690	1.16392	-0.21588	0.48304	1.71643	0.00844	0.32006	1.17699	0.66855	-0.17788	0.88743	-0.93860	0.28099	1.12837	-0.28114	0.38618	1.69777	0.11085	0.30555	1.15731	-0.05231	-0.39332	0.65483
357	-0.93290	0.29272	1.16541	-0.33725	0.60044	1.72937	-0.84570	0.23168	1.16062	-0.22038	0.48938	1.71748	0.00671	0.31688	1.17810	0.71395	-0.13571	0.92811	-0.93709	0.28249	1.12880	-0.27918	0.38290	1.69854	0.10122	0.31687	1.15837	0.03753	-0.39997	0.65876
358	-0.93303	0.29514	1.16403	-0.33726	0.59367	1.73277	-0.84139	0.22614	1.15673	-0.22570	0.49591	1.71860	0.00558	0.31307	1.18034	0.75408	-0.09071	0.97002	-0.93553	0.28391	1.12931	-0.27713	0.37977	1.69925	0.09090	0.32582	1.15801	0.12616	-0.39965	0.66814
359	-0.93312	0.29752	1.16274	-0.33724	0.58696	1.73605	-0.83666	0.22028	1.15223	-0.23189	0.50261	1.71975	0.00504	0.30878	1.18370	0.78889	-0.04327	1.01291	-0.93393	0.28524	1.12988	-0.27498	0.37681	1.69990	0.08019	0.33236	1.15652	0.21268	-0.39241	0.68251
360	-0.93316	0.29988	1.16155	-0.33719	0.58031	1.73922	-0.83146	0.21407	1.14708	-0.23900	0.50944	1.72090	0.00511	0.30417	1.18815	0.81837	0.00615	1.05656	-0.93228	0.28647	1.13053	-0.27273	0.37403	1.70049	0.06942	0.33647	1.15423	0.29628	-0.37838	0.70139
361	-0.93316	0.30219	1.16045	-0.33711	0.57374	1.74226	-0.82574	0.20748	1.14127	-0.24708	0.51637	1.72201	0.00577	0.29943	1.19365	0.84254	0.05710	1.10075	-0.93059	0.28758	1.13126	-0.27039	0.37144	1.70101	0.05896	0.33819	1.15148	0.37615	-0.35780	0.72427
362	-0.93310	0.30447	1.15944	-0.33697	0.56725	1.74519	-0.81943	0.20050	1.13478	-0.25617	0.52336	1.72303	0.00702	0.29476	1.20014	0.86145	0.10911	1.14528	-0.92889	0.28856	1.13207	-0.26793	0.36906	1.70145	0.04914	0.33763	1.14863	0.45158	-0.33104	0.75059
363	-0.93300	0.30669	1.15853	-0.33679	0.56086	1.74799	-0.81246	0.19310	1.12761	-0.26633	0.53036	1.72387	0.00881	0.29036	1.20754	0.87522	0.16173	1.18999	-0.92716	0.28942	1.13299	-0.26536	0.36688	1.70180	0.04031	0.33502	1.14602	0.52196	-0.29860	0.77985
364	-0.93284	0.30886	1.15772	-0.33655	0.55458	1.75067	-0.80475	0.18526	1.11977	-0.27759	0.53732	1.72449	0.01107	0.28639	1.21574	0.88400	0.21454	1.23471	-0.92544	0.29015	1.13401	-0.26268	0.36493	1.70206	0.03277	0.33064	1.14393	0.58677	-0.26108	0.81156
365	-0.93262	0.31096	1.15700	-0.33626	0.54842	1.75324	-0.79622	0.17696	1.11125	-0.29001	0.54418	1.72479	0.01373	0.28302	1.22461	0.88796	0.26713	1.27932	-0.92372	0.29074	1.13513	-0.25987	0.36320	1.70221	0.02673	0.32489	1.14263	0.64567	-0.21919	0.84528
366	-0.93234	0.31299	1.15636	-0.33591	0.54239	1.75568	-0.78678	0.16818	1.10208	-0.30362	0.55087	1.72468	0.01670	0.28034	1.23404	0.88732	0.31916	1.32370	-0.92202	0.29119	1.13637	-0.25695	0.36171	1.70226	0.02233	0.31820	1.14231	0.69844	-0.17366	0.88063
367	-0.93199	0.31495	1.15582	-0.33550	0.53651	1.75801	-0.77631	0.15890	1.09228	-0.31847	0.55732	1.72408	0.01990	0.27845	1.24388	0.88230	0.37030	1.36774	-0.92035	0.29152	1.13773	-0.25389	0.36045	1.70219	0.01960	0.31104	1.14308	0.74501	-0.12522	0.91730
368	-0.93157	0.31682	1.15536	-0.33502	0.53078	1.76022	-0.76471	0.14913	1.08189	-0.33458	0.56345	1.72287	0.02322	0.27740	1.25401	0.87314	0.42028	1.41135	-0.91871	0.29172	1.13920	-0.25072	0.35942	1.70200	0.01846	0.30382	1.14500	0.78545	-0.07456	0.95505
369	-0.93109	0.31860	1.15498	-0.33446	0.52520	1.76233	-0.75187	0.13885	1.07098	-0.35198	0.56916	1.72094	0.02660	0.27720	1.26429	0.86006	0.46885	1.45442	-0.91711	0.29181	1.14079	-0.24744	0.35862	1.70169	0.01879	0.29692	1.14805	0.81991	-0.02230	0.99367
370	-0.93053	0.32030	1.15468	-0.33381	0.51979	1.76432	-0.73765	0.12808	1.05959	-0.37071	0.57435	1.71817	0.02997	0.27784	1.27461	0.84330	0.51582	1.49687	-0.91556	0.29179	1.14250	-0.24405	0.35804	1.70125	0.02039	0.29066	1.15216	0.84860	0.03102	1.03301
371	-0.92990	0.32191	1.15446	-0.33309	0.51454	1.76620	-0.72194	0.11687	1.04782	-0.39077	0.57890	1.71443	0.03329	0.27930	1.28487	0.82309	0.56101	1.53862	-0.91405	0.29167	1.14431	-0.24056	0.35768	1.70071	0.02305	0.28523	1.15724	0.87176	0.08496	1.07293
372	-0.92920	0.32343	1.15431	-0.33226	0.50947	1.76798	-0.70461	0.10524	1.03575	-0.41215	0.58268	1.70958	0.03652	0.28154	1.29498	0.79964	0.60427	1.57960	-0.91259	0.29145	1.14622	-0.23700	0.35753	1.70006	0.02654	0.28080	1.16314	0.88966	0.13913	1.11333
373	-0.92842	0.32485	1.15424	-0.33134	0.50456	1.76964	-0.68554	0.09327	1.02350	-0.43484	0.58552	1.70347	0.03964	0.28449	1.30486	0.77317	0.64550	1.61972	-0.91116	0.29114	1.14821	-0.23338	0.35760	1.69932	0.03066	0.27744	1.16975	0.90254	0.19322	1.15410
374	-0.92758	0.32619	1.15424	-0.33032	0.49983	1.77120	-0.66460	0.08104	1.01119	-0.45880	0.58727	1.69595	0.04266	0.28811	1.31446	0.74387	0.68459	1.65890	-0.90976	0.29074	1.15026	-0.22974	0.35789	1.69851	0.03522	0.27517	1.17692	0.91067	0.24695	1.19514
375	-0.92668	0.32744	1.15430	-0.32918	0.49528	1.77266	-0.64170	0.06866	0.99897	-0.48398	0.58775	1.68686	0.04558	0.29233	1.32374	0.71191	0.72147	1.69707	-0.90838	0.29023	1.15234	-0.22612	0.35841	1.69768	0.04009	0.27397	1.18451	0.91425	0.30009	1.23633
376	-0.92571	0.32861	1.15444	-0.32793	0.49090	1.77400	-0.61675	0.05627	0.98700	-0.51028	0.58676	1.67603	0.04843	0.29710	1.33268	0.67747	0.75607	1.73414	-0.90699	0.28959	1.15440	-0.22257	0.35918	1.69684	0.04512	0.27381	1.19243	0.91351	0.35241	1.27758
377	-0.92470	0.32971	1.15466	-0.32656	0.48669	1.77523	-0.58967	0.04402	0.97544	-0.53759	0.58408	1.66330	0.05121	0.30237	1.34127	0.64072	0.78835	1.77003	-0.90558	0.28882	1.15643	-0.21912	0.36023	1.69605	0.05023	0.27463	1.20055	0.90865	0.40374	1.31877
378	-0.92364	0.33072	1.15494	-0.32506	0.48267	1.77634	-0.56043	0.03210	0.96449	-0.56575	0.57949	1.64850	0.05398	0.30810	1.34951	0.60181	0.81825	1.80464	-0.90413	0.28787	1.15836	-0.21583	0.36161	1.69533	0.05534	0.27636	1.20879	0.89986	0.45389	1.35981
379	-0.92254	0.33167	1.15529	-0.32343	0.47883	1.77733	-0.52903	0.02073	0.95433	-0.59455	0.57274	1.63147	0.05673	0.31424	1.35744	0.56090	0.84576	1.83788	-0.90261	0.28672	1.16017	-0.21274	0.36334	1.69472	0.06041	0.27891	1.21708	0.88731	0.50271	1.40057
380	-0.92140	0.33254	1.15571	-0.32167	0.47517	1.77821	-0.49549	0.01014	0.94516	-0.62377	0.56358	1.61207	0.05951	0.32077	1.36508	0.51813	0.87086	1.86965	-0.90101	0.28536	1.16182	-0.20989	0.36543	1.69424	0.06539	0.28223	1.22535	0.87120	0.55005	1.44094
381	-0.92022	0.33333	1.15620	-0.31978	0.47171	1.77897	-0.45989	0.00057	0.93719	-0.65310	0.55177	1.59016	0.06233	0.32766	1.37247	0.47366	0.89352	1.89984	-0.89933	0.28377	1.16328	-0.20733	0.36792	1.69391	0.07028	0.28623	1.23358	0.85168	0.59577	1.48080
382	-0.91901	0.33403	1.15675	-0.31775	0.46845	1.77960	-0.42234	-0.00770	0.93061	-0.68222	0.53706	1.56560	0.06519	0.33488	1.37965	0.42765	0.91375	1.92833	-0.89755	0.28195	1.16450	-0.20508	0.37080	1.69376	0.07505	0.29085	1.24171	0.82892	0.63976	1.52004
383	-0.91777	0.33466	1.15737	-0.31560	0.46540	1.78012	-0.38301	-0.01441	0.92563	-0.71076	0.51921	1.53830	0.06810	0.34241	1.38669	0.38026	0.93155	1.95502	-0.89566	0.27988	1.16545	-0.20320	0.37408	1.69380	0.07971	0.29603	1.24974	0.80308	0.68190	1.55854
384	-0.91650	0.33519	1.15804	-0.31331	0.46256	1.78051	-0.34211	-0.01926	0.92245	-0.73828	0.49797	1.50815	0.07105	0.35025	1.39363	0.33166	0.94692	1.97981	-0.89365	0.27757	1.16611	-0.20171	0.37775	1.69403	0.08426	0.30173	1.25766	0.77435	0.72209	1.59618
385	-0.91520	0.33562	1.15878	-0.31090	0.45995	1.78079	-0.29993	-0.02197	0.92125	-0.76428	0.47314	1.47511	0.07402	0.35838	1.40052	0.28203	0.95986	2.00258	-0.89151	0.27502	1.16642	-0.20066	0.38182	1.69448	0.08870	0.30788	1.26547	0.74288	0.76023	1.63285
386	-0.91387	0.33596	1.15956	-0.30838	0.45758	1.78094	-0.25683	-0.02228	0.92219	-0.78821	0.44454	1.43914	0.07697	0.36680	1.40740	0.23159	0.97039	2.02327	-0.88924	0.27222	1.16636	-0.20009	0.38627	1.69514	0.09305	0.31448	1.27317	0.70885	0.79623	1.66843
387	-0.91250	0.33618	1.16039	-0.30574	0.45546	1.78099	-0.21324	-0.01995	0.92540	-0.80945	0.41202	1.40025	0.07985	0.37550	1.41431	0.18054	0.97854	2.04179	-0.88681	0.26916	1.16590	-0.20005	0.39110	1.69600	0.09730	0.32147	1.28077	0.67243	0.83002	1.70283
388	-0.91111	0.33630	1.16128	-0.30298	0.45358	1.78092	-0.16965	-0.01475	0.93100	-0.82729	0.37549	1.35849	0.08261	0.38447	1.42128	0.12908	0.98434	2.05810	-0.88422	0.26585	1.16499	-0.20056	0.39629	1.69708	0.10146	0.32884	1.28829	0.63379	0.86153	1.73593
389	-0.90969	0.33629	1.16221	-0.30013	0.45197	1.78074	-0.12663	-0.00655	0.93903	-0.84098	0.33495	1.31400	0.08521	0.39371	1.42833	0.07744	0.98782	2.07214	-0.88146	0.26228	1.16360	-0.20168	0.40184	1.69834	0.10554	0.33655	1.29573	0.59312	0.89072	1.76763
390	-0.90824	0.33617	1.16319	-0.29717	0.45062	1.78045	-0.08480	0.00473	0.94949	-0.84971	0.29049	1.26694	0.08760	0.40318	1.43548	0.02581	0.98906	2.08390	-0.87849	0.25843	1.16168	-0.20346	0.40773	1.69980	0.10956	0.34460	1.30312	0.55057	0.91755	1.79785
391	-0.90677	0.33591	1.16422	-0.29411	0.44955	1.78006	-0.04485	0.01905	0.96231	-0.85261	0.24235	1.21760	0.08972	0.41286	1.44274	-0.02560	0.98812	2.09335	-0.87531	0.25429	1.15921	-0.20595	0.41395	1.70143	0.11350	0.35296	1.31048	0.50634	0.94197	1.82648
392	-0.90526	0.33552	1.16529	-0.29097	0.44875	1.77958	-0.00746	0.03626	0.97731	-0.84880	0.19093	1.16637	0.09154	0.42272	1.45012	-0.07660	0.98509	2.10051	-0.87187	0.24983	1.15613	-0.20921	0.42051	1.70320	0.11737	0.36163	1.31783	0.46061	0.96397	1.85345
393	-0.90374	0.33501	1.16642	-0.28774	0.44823	1.77900	0.02668	0.05609	0.99419	-0.83744	0.13680	1.11378	0.09302	0.43274	1.45763	-0.12700	0.98005	2.10537	-0.86813	0.24501	1.15242	-0.21328	0.42738	1.70509	0.12116	0.37059	1.32520	0.41355	0.98352	1.87868
394	-0.90219	0.33437	1.16759	-0.28444	0.44798	1.77833	0.05698	0.07812	1.01254	-0.81779	0.08074	1.06053	0.09412	0.44288	1.46527	-0.17664	0.97312	2.10797	-0.86405	0.23981	1.14803	-0.21825	0.43457	1.70708	0.12486	0.37984	1.33261	0.36537	1.00062	1.90210
395	-0.90062	0.33362	1.16881	-0.28105	0.44799	1.77757	0.08296	0.10183	1.03183	-0.78930	0.02371	1.00748	0.09483	0.45310	1.47303	-0.22534	0.96438	2.10834	-0.85957	0.23417	1.14293	-0.22416	0.44207	1.70911	0.12844	0.38938	1.34008	0.31626	1.01525	1.92363
396	-0.89903	0.33277	1.17008	-0.27759	0.44825	1.77672	0.10434	0.12665	1.05142	-0.75170	-0.03322	0.95562	0.09510	0.46338	1.48091	-0.27295	0.95395	2.10653	-0.85462	0.22805	1.13709	-0.23108	0.44986	1.71113	0.13188	0.39919	1.34764	0.26640	1.02744	1.94324
397	-0.89743	0.33183	1.17140	-0.27408	0.44875	1.77579	0.12104	0.15196	1.07065	-0.70504	-0.08890	0.90600	0.09492	0.47367	1.48890	-0.31932	0.94196	2.10260	-0.84915	0.22142	1.13050	-0.23909	0.45792	1.71309	0.13516	0.40925	1.35532	0.21601	1.03720	1.96085
398	-0.89581	0.33078	1.17276	-0.27051	0.44951	1.77479	0.13319	0.17721	1.08887	-0.64972	-0.14224	0.85969	0.09427	0.48395	1.49698	-0.36432	0.92852	2.09663	-0.84306	0.21423	1.12314	-0.24824	0.46622	1.71492	0.13824	0.41956	1.36313	0.16527	1.04459	1.97643
399	-0.89418	0.32964	1.17417	-0.26691	0.45051	1.77372	0.14111	0.20188	1.10552	-0.58645	-0.19220	0.81761	0.09314	0.49419	1.50515	-0.40783	0.91374	2.08869	-0.83628	0.20644	1.11500	-0.25860	0.47472	1.71653	0.14108	0.43008	1.37109	0.11438	1.04964	1.98993
400	-0.89253	0.32841	1.17563	-0.26330	0.45177	1.77259	0.14520	0.22554	1.12019	-0.51617	-0.23788	0.78057	0.09154	0.50437	1.51337	-0.44974	0.89775	2.07887	-0.82869	0.19803	1.10609	-0.27024	0.48335	1.71785	0.14364	0.44080	1.37923	0.06354	1.05242	2.00135
401	-0.89088	0.32707	1.17712	-0.25969	0.45329	1.77142	0.14597	0.24784	1.13260	-0.44000	-0.27855	0.74910	0.08945	0.51448	1.52163	-0.48996	0.88066	2.06727	-0.82019	0.18896	1.09642	-0.28321	0.49206	1.71876	0.14589	0.45167	1.38755	0.01292	1.05299	2.01065
402	-0.88921	0.32563	1.17864	-0.25611	0.45509	1.77021	0.14393	0.26849	1.14262	-0.35914	-0.31363	0.72359	0.08689	0.52449	1.52993	-0.52840	0.86258	2.05398	-0.81068	0.17922	1.08602	-0.29757	0.50076	1.71916	0.14778	0.46268	1.39605	-0.03728	1.05145	2.01784
403	-0.88752	0.32407	1.18019	-0.25259	0.45716	1.76897	0.13959	0.28727	1.15025	-0.27481	-0.34265	0.70416	0.08386	0.53437	1.53824	-0.56499	0.84365	2.03910	-0.80001	0.16880	1.07493	-0.31338	0.50936	1.71893	0.14928	0.47378	1.40473	-0.08690	1.04788	2.02292
404	-0.88582	0.32239	1.18176	-0.24914	0.45953	1.76772	0.13346	0.30403	1.15560	-0.18821	-0.36531	0.69080	0.08038	0.54411	1.54657	-0.59967	0.82397	2.02273	-0.78807	0.15770	1.06320	-0.33068	0.51775	1.71795	0.15037	0.48495	1.41360	-0.13577	1.04237	2.02592
405	-0.88411	0.32058	1.18334	-0.24579	0.46220	1.76645	0.12596	0.31865	1.15889	-0.10047	-0.38143	0.68333	0.07646	0.55368	1.55489	-0.63238	0.80368	2.00498	-0.77470	0.14593	1.05091	-0.34951	0.52580	1.71606	0.15099	0.49615	1.42262	-0.18373	1.03502	2.02687
406	-0.88237	0.31865	1.18492	-0.24257	0.46518	1.76518	0.11749	0.33108	1.16035	-0.01264	-0.39091	0.68149	0.07210	0.56306	1.56321	-0.66308	0.78290	1.98596	-0.75978	0.13352	1.03814	-0.36989	0.53338	1.71313	0.15112	0.50736	1.43179	-0.23063	1.02593	2.02582
407	-0.88060	0.31659	1.18649	-0.23950	0.46846	1.76393	0.10837	0.34133	1.16029	0.07435	-0.39380	0.68494	0.06732	0.57222	1.57150	-0.69172	0.76174	1.96578	-0.74316	0.12053	1.02499	-0.39183	0.54032	1.70899	0.15073	0.51854	1.44107	-0.27632	1.01522	2.02284
408	-0.87881	0.31440	1.18803	-0.23661	0.47205	1.76271	0.09885	0.34940	1.15899	0.15968	-0.39018	0.69332	0.06214	0.58114	1.57975	-0.71830	0.74033	1.94456	-0.72471	0.10702	1.01159	-0.41531	0.54644	1.70348	0.14980	0.52966	1.45042	-0.32067	1.00300	2.01799
409	-0.87698	0.31210	1.18953	-0.23393	0.47593	1.76153	0.08919	0.35534	1.15674	0.24263	-0.38020	0.70623	0.05658	0.58980	1.58794	-0.74279	0.71878	1.92244	-0.70431	0.09309	0.99809	-0.44030	0.55154	1.69640	0.14831	0.54070	1.45983	-0.36358	0.98938	2.01136
410	-0.87511	0.30969	1.19098	-0.23149	0.48011	1.76040	0.07956	0.35920	1.15381	0.32254	-0.36407	0.72327	0.05065	0.59818	1.59603	-0.76520	0.69719	1.89954	-0.68182	0.07885	0.98463	-0.46674	0.55542	1.68760	0.14625	0.55163	1.46924	-0.40494	0.97446	2.00303
411	-0.87318	0.30718	1.19234	-0.22931	0.48456	1.75934	0.07017	0.36104	1.15046	0.39886	-0.34204	0.74405	0.04437	0.60628	1.60401	-0.78553	0.67566	1.87601	-0.65715	0.06446	0.97141	-0.49455	0.55784	1.67686	0.14364	0.56243	1.47864	-0.44466	0.95837	1.99310
412	-0.87121	0.30457	1.19361	-0.22743	0.48929	1.75837	0.06121	0.36093	1.14695	0.47105	-0.31440	0.76816	0.03777	0.61409	1.61183	-0.80380	0.65428	1.85197	-0.63021	0.05008	0.95860	-0.52360	0.55856	1.66402	0.14047	0.57309	1.48800	-0.48269	0.94120	1.98166
