	Mean	Mean	Mean	Std Dev	Std Dev	Std Dev	Mean	Mean	Mean	Std Dev	Std Dev	Std Dev	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d
47	-0.84530	0.17578	1.24340	0.04051	0.02587	0.03627	-0.35101	0.76535	1.62901	0.01671	0.07505	0.08628	-0.77727	0.13667	1.29492	-0.33571	0.85822	1.50352	-0.86367	0.20859	1.26413	-0.34433	0.81357	1.61540	-0.84416	0.18387	1.21767	-0.35924	0.71379	1.71076	-0.88304	0.17357	1.20540	-0.37627	0.67102	1.71020	-0.85837	0.17619	1.23487	-0.33952	0.77014	1.60517
48	-0.84591	0.17586	1.24348	0.04034	0.02577	0.03606	-0.35088	0.76540	1.62842	0.01646	0.07498	0.08590	-0.77831	0.13680	1.29441	-0.33538	0.85714	1.50426	-0.86395	0.20844	1.26448	-0.34438	0.81418	1.61411	-0.84475	0.18403	1.21791	-0.35894	0.71393	1.71015	-0.88406	0.17404	1.20549	-0.37573	0.67049	1.70972	-0.85848	0.17600	1.23512	-0.33999	0.77125	1.60386
49	-0.84651	0.17595	1.24356	0.04017	0.02568	0.03584	-0.35075	0.76545	1.62782	0.01621	0.07490	0.08549	-0.77936	0.13694	1.29388	-0.33503	0.85603	1.50503	-0.86420	0.20829	1.26480	-0.34447	0.81481	1.61282	-0.84533	0.18419	1.21815	-0.35862	0.71408	1.70951	-0.88506	0.17451	1.20558	-0.37517	0.66998	1.70919	-0.85858	0.17582	1.23538	-0.34044	0.77235	1.60254
50	-0.84709	0.17603	1.24363	0.04000	0.02558	0.03562	-0.35060	0.76551	1.62721	0.01596	0.07483	0.08508	-0.78041	0.13707	1.29335	-0.33466	0.85490	1.50581	-0.86442	0.20812	1.26510	-0.34459	0.81546	1.61154	-0.84590	0.18434	1.21841	-0.35829	0.71426	1.70885	-0.88605	0.17498	1.20568	-0.37459	0.66949	1.70864	-0.85868	0.17566	1.23562	-0.34089	0.77344	1.60121
51	-0.84767	0.17612	1.24370	0.03983	0.02548	0.03538	-0.35045	0.76558	1.62660	0.01572	0.07474	0.08465	-0.78146	0.13721	1.29281	-0.33428	0.85375	1.50662	-0.86461	0.20794	1.26539	-0.34474	0.81613	1.61027	-0.84646	0.18448	1.21866	-0.35795	0.71445	1.70816	-0.88704	0.17545	1.20578	-0.37399	0.66903	1.70805	-0.85878	0.17550	1.23587	-0.34131	0.77452	1.59988
52	-0.84823	0.17620	1.24377	0.03966	0.02538	0.03514	-0.35030	0.76565	1.62597	0.01548	0.07465	0.08420	-0.78250	0.13735	1.29225	-0.33388	0.85257	1.50745	-0.86477	0.20774	1.26566	-0.34492	0.81682	1.60901	-0.84700	0.18462	1.21892	-0.35760	0.71466	1.70745	-0.88801	0.17591	1.20590	-0.37338	0.66859	1.70742	-0.85889	0.17536	1.23611	-0.34171	0.77560	1.59854
53	-0.84879	0.17628	1.24383	0.03948	0.02527	0.03489	-0.35013	0.76572	1.62535	0.01525	0.07456	0.08374	-0.78355	0.13750	1.29168	-0.33346	0.85137	1.50830	-0.86491	0.20754	1.26591	-0.34513	0.81751	1.60777	-0.84753	0.18475	1.21919	-0.35724	0.71489	1.70671	-0.88897	0.17637	1.20601	-0.37275	0.66818	1.70676	-0.85900	0.17524	1.23635	-0.34209	0.77666	1.59719
54	-0.84934	0.17636	1.24389	0.03931	0.02516	0.03464	-0.34996	0.76580	1.62471	0.01502	0.07445	0.08326	-0.78460	0.13765	1.29110	-0.33303	0.85014	1.50918	-0.86502	0.20733	1.26613	-0.34536	0.81823	1.60653	-0.84806	0.18488	1.21947	-0.35687	0.71514	1.70595	-0.88991	0.17682	1.20614	-0.37211	0.66780	1.70607	-0.85912	0.17513	1.23659	-0.34244	0.77770	1.59583
55	-0.84988	0.17644	1.24394	0.03913	0.02504	0.03437	-0.34978	0.76589	1.62407	0.01481	0.07434	0.08277	-0.78564	0.13780	1.29051	-0.33258	0.84889	1.51007	-0.86510	0.20710	1.26634	-0.34563	0.81895	1.60531	-0.84857	0.18499	1.21974	-0.35649	0.71540	1.70516	-0.89084	0.17727	1.20627	-0.37147	0.66746	1.70535	-0.85925	0.17504	1.23683	-0.34276	0.77873	1.59447
56	-0.85041	0.17652	1.24399	0.03896	0.02493	0.03410	-0.34960	0.76597	1.62342	0.01462	0.07422	0.08227	-0.78668	0.13796	1.28991	-0.33213	0.84761	1.51099	-0.86516	0.20687	1.26653	-0.34591	0.81968	1.60410	-0.84907	0.18510	1.22003	-0.35610	0.71569	1.70435	-0.89175	0.17770	1.20642	-0.37082	0.66715	1.70459	-0.85939	0.17496	1.23708	-0.34305	0.77973	1.59309
57	-0.85093	0.17659	1.24404	0.03878	0.02481	0.03381	-0.34941	0.76607	1.62277	0.01443	0.07408	0.08174	-0.78772	0.13812	1.28930	-0.33165	0.84631	1.51194	-0.86520	0.20663	1.26669	-0.34623	0.82043	1.60290	-0.84955	0.18520	1.22032	-0.35570	0.71599	1.70352	-0.89264	0.17812	1.20657	-0.37017	0.66689	1.70379	-0.85955	0.17491	1.23732	-0.34331	0.78072	1.59170
58	-0.85145	0.17667	1.24408	0.03860	0.02469	0.03352	-0.34922	0.76617	1.62211	0.01427	0.07394	0.08121	-0.78876	0.13828	1.28867	-0.33117	0.84499	1.51291	-0.86521	0.20639	1.26683	-0.34656	0.82118	1.60172	-0.85003	0.18529	1.22061	-0.35530	0.71631	1.70266	-0.89350	0.17852	1.20673	-0.36952	0.66667	1.70297	-0.85972	0.17486	1.23757	-0.34353	0.78169	1.59030
59	-0.85195	0.17674	1.24413	0.03841	0.02456	0.03322	-0.34901	0.76627	1.62144	0.01412	0.07377	0.08066	-0.78980	0.13845	1.28804	-0.33067	0.84365	1.51390	-0.86521	0.20614	1.26695	-0.34692	0.82193	1.60055	-0.85049	0.18538	1.22091	-0.35489	0.71665	1.70178	-0.89435	0.17890	1.20690	-0.36887	0.66650	1.70210	-0.85991	0.17484	1.23783	-0.34372	0.78263	1.58889
60	-0.85245	0.17681	1.24417	0.03823	0.02444	0.03291	-0.34881	0.76638	1.62077	0.01399	0.07360	0.08009	-0.79083	0.13862	1.28740	-0.33017	0.84228	1.51491	-0.86518	0.20588	1.26705	-0.34730	0.82269	1.59939	-0.85094	0.18545	1.22121	-0.35447	0.71701	1.70087	-0.89517	0.17926	1.20708	-0.36822	0.66637	1.70121	-0.86011	0.17483	1.23808	-0.34387	0.78355	1.58747
61	-0.85293	0.17688	1.24420	0.03804	0.02431	0.03259	-0.34860	0.76650	1.62009	0.01389	0.07340	0.07951	-0.79186	0.13880	1.28674	-0.32965	0.84089	1.51594	-0.86513	0.20563	1.26712	-0.34769	0.82346	1.59826	-0.85139	0.18552	1.22152	-0.35405	0.71738	1.69994	-0.89597	0.17960	1.20728	-0.36759	0.66630	1.70028	-0.86032	0.17484	1.23835	-0.34399	0.78445	1.58604
62	-0.85341	0.17694	1.24424	0.03785	0.02417	0.03225	-0.34838	0.76662	1.61941	0.01380	0.07320	0.07892	-0.79288	0.13897	1.28608	-0.32913	0.83948	1.51700	-0.86507	0.20536	1.26718	-0.34811	0.82422	1.59714	-0.85182	0.18558	1.22184	-0.35362	0.71777	1.69899	-0.89673	0.17992	1.20748	-0.36696	0.66628	1.69931	-0.86055	0.17486	1.23861	-0.34408	0.78532	1.58460
63	-0.85388	0.17700	1.24427	0.03765	0.02404	0.03191	-0.34816	0.76674	1.61872	0.01374	0.07297	0.07831	-0.79390	0.13915	1.28541	-0.32859	0.83805	1.51808	-0.86499	0.20510	1.26721	-0.34853	0.82498	1.59603	-0.85224	0.18564	1.22215	-0.35318	0.71817	1.69802	-0.89747	0.18020	1.20770	-0.36635	0.66633	1.69831	-0.86079	0.17490	1.23888	-0.34413	0.78618	1.58314
64	-0.85434	0.17706	1.24430	0.03746	0.02390	0.03156	-0.34793	0.76687	1.61802	0.01370	0.07272	0.07770	-0.79492	0.13934	1.28473	-0.32805	0.83660	1.51917	-0.86490	0.20484	1.26722	-0.34898	0.82575	1.59494	-0.85265	0.18569	1.22248	-0.35273	0.71859	1.69703	-0.89818	0.18046	1.20793	-0.36574	0.66642	1.69728	-0.86105	0.17495	1.23916	-0.34415	0.78700	1.58168
65	-0.85479	0.17711	1.24433	0.03726	0.02376	0.03121	-0.34770	0.76701	1.61732	0.01369	0.07246	0.07707	-0.79594	0.13953	1.28404	-0.32751	0.83513	1.52029	-0.86479	0.20457	1.26721	-0.34943	0.82650	1.59387	-0.85306	0.18573	1.22280	-0.35228	0.71902	1.69601	-0.89886	0.18070	1.20817	-0.36516	0.66658	1.69621	-0.86131	0.17501	1.23944	-0.34414	0.78781	1.58021
66	-0.85524	0.17715	1.24436	0.03705	0.02362	0.03084	-0.34747	0.76715	1.61661	0.01369	0.07218	0.07643	-0.79695	0.13972	1.28335	-0.32695	0.83364	1.52142	-0.86468	0.20431	1.26717	-0.34989	0.82726	1.59281	-0.85345	0.18576	1.22313	-0.35182	0.71946	1.69498	-0.89951	0.18090	1.20843	-0.36459	0.66680	1.69511	-0.86159	0.17509	1.23972	-0.34410	0.78859	1.57873
67	-0.85567	0.17720	1.24439	0.03684	0.02347	0.03046	-0.34723	0.76730	1.61589	0.01372	0.07188	0.07578	-0.79795	0.13991	1.28265	-0.32639	0.83213	1.52258	-0.86455	0.20404	1.26712	-0.35036	0.82801	1.59176	-0.85384	0.18579	1.22346	-0.35135	0.71991	1.69392	-0.90013	0.18107	1.20870	-0.36403	0.66708	1.69397	-0.86188	0.17517	1.24000	-0.34403	0.78935	1.57723
68	-0.85610	0.17724	1.24441	0.03663	0.02333	0.03008	-0.34699	0.76745	1.61517	0.01378	0.07156	0.07512	-0.79895	0.14011	1.28194	-0.32583	0.83061	1.52374	-0.86441	0.20378	1.26705	-0.35084	0.82875	1.59074	-0.85422	0.18582	1.22380	-0.35087	0.72037	1.69285	-0.90072	0.18121	1.20898	-0.36349	0.66742	1.69280	-0.86218	0.17527	1.24029	-0.34393	0.79009	1.57573
69	-0.85651	0.17727	1.24444	0.03641	0.02318	0.02968	-0.34675	0.76760	1.61444	0.01386	0.07122	0.07445	-0.79995	0.14031	1.28123	-0.32526	0.82907	1.52492	-0.86426	0.20352	1.26696	-0.35132	0.82948	1.58972	-0.85459	0.18584	1.22414	-0.35038	0.72084	1.69175	-0.90128	0.18131	1.20927	-0.36298	0.66782	1.69160	-0.86248	0.17537	1.24059	-0.34380	0.79080	1.57422
70	-0.85692	0.17730	1.24446	0.03619	0.02303	0.02928	-0.34650	0.76776	1.61371	0.01395	0.07086	0.07378	-0.80094	0.14051	1.28052	-0.32469	0.82751	1.52612	-0.86410	0.20327	1.26685	-0.35180	0.83020	1.58872	-0.85496	0.18586	1.22448	-0.34989	0.72132	1.69064	-0.90181	0.18139	1.20958	-0.36248	0.66828	1.69037	-0.86280	0.17547	1.24089	-0.34365	0.79150	1.57270
71	-0.85732	0.17732	1.24449	0.03596	0.02288	0.02888	-0.34625	0.76792	1.61297	0.01407	0.07048	0.07309	-0.80193	0.14071	1.27980	-0.32411	0.82593	1.52734	-0.86394	0.20301	1.26673	-0.35227	0.83091	1.58774	-0.85532	0.18588	1.22482	-0.34939	0.72180	1.68950	-0.90230	0.18143	1.20990	-0.36199	0.66881	1.68910	-0.86312	0.17558	1.24119	-0.34347	0.79217	1.57118
72	-0.85772	0.17734	1.24451	0.03573	0.02272	0.02846	-0.34599	0.76809	1.61223	0.01421	0.07009	0.07240	-0.80291	0.14092	1.27907	-0.32353	0.82434	1.52857	-0.86378	0.20276	1.26659	-0.35275	0.83161	1.58676	-0.85568	0.18589	1.22517	-0.34887	0.72229	1.68835	-0.90277	0.18144	1.21023	-0.36153	0.66939	1.68780	-0.86345	0.17570	1.24150	-0.34326	0.79283	1.56964
73	-0.85810	0.17736	1.24454	0.03550	0.02257	0.02804	-0.34573	0.76826	1.61147	0.01436	0.06968	0.07170	-0.80388	0.14114	1.27834	-0.32295	0.82273	1.52981	-0.86361	0.20252	1.26644	-0.35322	0.83229	1.58580	-0.85603	0.18590	1.22552	-0.34835	0.72278	1.68718	-0.90320	0.18142	1.21057	-0.36109	0.67003	1.68648	-0.86378	0.17582	1.24181	-0.34304	0.79346	1.56810
74	-0.85848	0.17737	1.24456	0.03526	0.02241	0.02761	-0.34547	0.76843	1.61072	0.01453	0.06925	0.07100	-0.80486	0.14135	1.27760	-0.32237	0.82111	1.53107	-0.86345	0.20228	1.26627	-0.35369	0.83296	1.58485	-0.85638	0.18591	1.22588	-0.34782	0.72327	1.68599	-0.90360	0.18137	1.21093	-0.36066	0.67072	1.68512	-0.86412	0.17595	1.24213	-0.34278	0.79407	1.56655
75	-0.85886	0.17738	1.24459	0.03502	0.02225	0.02717	-0.34520	0.76860	1.60995	0.01471	0.06881	0.07029	-0.80582	0.14157	1.27685	-0.32179	0.81947	1.53235	-0.86328	0.20204	1.26610	-0.35414	0.83361	1.58391	-0.85673	0.18591	1.22624	-0.34727	0.72377	1.68479	-0.90398	0.18128	1.21130	-0.36026	0.67147	1.68372	-0.86446	0.17608	1.24246	-0.34251	0.79466	1.56499
76	-0.85922	0.17738	1.24462	0.03477	0.02209	0.02673	-0.34492	0.76877	1.60918	0.01491	0.06835	0.06958	-0.80678	0.14180	1.27610	-0.32121	0.81782	1.53365	-0.86311	0.20181	1.26591	-0.35459	0.83425	1.58298	-0.85708	0.18592	1.22660	-0.34672	0.72427	1.68356	-0.90433	0.18117	1.21168	-0.35987	0.67227	1.68230	-0.86481	0.17621	1.24279	-0.34221	0.79523	1.56342
77	-0.85959	0.17738	1.24465	0.03452	0.02193	0.02628	-0.34464	0.76894	1.60840	0.01512	0.06787	0.06886	-0.80774	0.14202	1.27534	-0.32064	0.81615	1.53496	-0.86295	0.20158	1.26572	-0.35502	0.83487	1.58205	-0.85743	0.18592	1.22697	-0.34615	0.72477	1.68231	-0.90465	0.18103	1.21207	-0.35949	0.67312	1.68085	-0.86517	0.17634	1.24314	-0.34189	0.79579	1.56184
78	-0.85995	0.17738	1.24468	0.03426	0.02177	0.02583	-0.34435	0.76911	1.60762	0.01534	0.06739	0.06814	-0.80869	0.14225	1.27458	-0.32006	0.81446	1.53629	-0.86279	0.20136	1.26552	-0.35544	0.83546	1.58113	-0.85778	0.18593	1.22733	-0.34557	0.72527	1.68105	-0.90494	0.18087	1.21247	-0.35913	0.67402	1.67938	-0.86553	0.17647	1.24349	-0.34155	0.79632	1.56025
79	-0.86030	0.17737	1.24471	0.03401	0.02160	0.02536	-0.34405	0.76927	1.60683	0.01556	0.06689	0.06742	-0.80963	0.14249	1.27380	-0.31949	0.81276	1.53764	-0.86264	0.20115	1.26531	-0.35584	0.83604	1.58022	-0.85813	0.18593	1.22771	-0.34497	0.72576	1.67977	-0.90521	0.18067	1.21289	-0.35879	0.67496	1.67787	-0.86590	0.17661	1.24385	-0.34118	0.79684	1.55865
80	-0.86066	0.17736	1.24475	0.03375	0.02144	0.02490	-0.34375	0.76943	1.60603	0.01579	0.06638	0.06670	-0.81057	0.14273	1.27302	-0.31892	0.81104	1.53901	-0.86250	0.20094	1.26511	-0.35622	0.83660	1.57931	-0.85848	0.18593	1.22809	-0.34437	0.72626	1.67847	-0.90546	0.18046	1.21331	-0.35845	0.67594	1.67634	-0.86627	0.17674	1.24422	-0.34080	0.79733	1.55704
81	-0.86100	0.17735	1.24479	0.03349	0.02128	0.02443	-0.34344	0.76959	1.60523	0.01602	0.06586	0.06598	-0.81150	0.14297	1.27223	-0.31836	0.80930	1.54040	-0.86236	0.20073	1.26490	-0.35659	0.83713	1.57841	-0.85883	0.18593	1.22847	-0.34375	0.72675	1.67715	-0.90568	0.18022	1.21375	-0.35813	0.67696	1.67478	-0.86665	0.17688	1.24460	-0.34040	0.79781	1.55542
82	-0.86135	0.17733	1.24483	0.03322	0.02111	0.02396	-0.34313	0.76975	1.60442	0.01626	0.06533	0.06526	-0.81242	0.14322	1.27143	-0.31780	0.80755	1.54182	-0.86224	0.20054	1.26468	-0.35692	0.83764	1.57751	-0.85918	0.18594	1.22885	-0.34312	0.72725	1.67582	-0.90588	0.17996	1.21419	-0.35782	0.67801	1.67319	-0.86703	0.17702	1.24499	-0.33997	0.79827	1.55379
83	-0.86170	0.17732	1.24487	0.03296	0.02095	0.02348	-0.34281	0.76989	1.60361	0.01650	0.06480	0.06454	-0.81334	0.14346	1.27061	-0.31725	0.80579	1.54325	-0.86213	0.20034	1.26447	-0.35724	0.83813	1.57661	-0.85953	0.18594	1.22924	-0.34248	0.72774	1.67446	-0.90606	0.17968	1.21465	-0.35752	0.67910	1.67158	-0.86742	0.17715	1.24539	-0.33953	0.79871	1.55215
84	-0.86204	0.17730	1.24492	0.03269	0.02079	0.02300	-0.34247	0.77003	1.60279	0.01673	0.06426	0.06382	-0.81425	0.14372	1.26979	-0.31671	0.80401	1.54471	-0.86203	0.20016	1.26426	-0.35753	0.83859	1.57571	-0.85989	0.18594	1.22963	-0.34183	0.72822	1.67309	-0.90623	0.17938	1.21511	-0.35722	0.68021	1.66995	-0.86782	0.17728	1.24581	-0.33908	0.79914	1.55051
85	-0.86238	0.17728	1.24497	0.03242	0.02063	0.02252	-0.34213	0.77017	1.60197	0.01696	0.06372	0.06311	-0.81515	0.14397	1.26895	-0.31618	0.80221	1.54619	-0.86194	0.19998	1.26406	-0.35779	0.83902	1.57481	-0.86024	0.18594	1.23003	-0.34117	0.72871	1.67171	-0.90637	0.17907	1.21558	-0.35693	0.68134	1.66830	-0.86821	0.17742	1.24624	-0.33861	0.79955	1.54886
86	-0.86273	0.17726	1.24503	0.03216	0.02048	0.02203	-0.34179	0.77029	1.60115	0.01719	0.06317	0.06241	-0.81604	0.14423	1.26810	-0.31566	0.80040	1.54770	-0.86187	0.19981	1.26385	-0.35802	0.83943	1.57391	-0.86060	0.18595	1.23042	-0.34050	0.72919	1.67031	-0.90650	0.17875	1.21606	-0.35664	0.68249	1.66662	-0.86861	0.17755	1.24668	-0.33812	0.79995	1.54720
87	-0.86307	0.17724	1.24508	0.03189	0.02032	0.02155	-0.34143	0.77040	1.60032	0.01741	0.06263	0.06172	-0.81692	0.14450	1.26724	-0.31514	0.79857	1.54923	-0.86182	0.19965	1.26366	-0.35822	0.83980	1.57301	-0.86095	0.18595	1.23082	-0.33983	0.72966	1.66890	-0.90662	0.17842	1.21655	-0.35635	0.68365	1.66493	-0.86902	0.17768	1.24714	-0.33763	0.80033	1.54553
88	-0.86341	0.17722	1.24514	0.03162	0.02017	0.02107	-0.34107	0.77050	1.59949	0.01763	0.06209	0.06103	-0.81779	0.14477	1.26637	-0.31464	0.79672	1.55079	-0.86179	0.19950	1.26346	-0.35839	0.84014	1.57211	-0.86131	0.18596	1.23122	-0.33914	0.73014	1.66747	-0.90672	0.17808	1.21704	-0.35606	0.68483	1.66323	-0.86943	0.17781	1.24760	-0.33712	0.80069	1.54386
89	-0.86375	0.17720	1.24520	0.03136	0.02002	0.02059	-0.34070	0.77059	1.59866	0.01783	0.06154	0.06036	-0.81866	0.14504	1.26548	-0.31414	0.79485	1.55238	-0.86178	0.19935	1.26327	-0.35853	0.84046	1.57122	-0.86167	0.18596	1.23162	-0.33845	0.73060	1.66603	-0.90682	0.17773	1.21753	-0.35577	0.68601	1.66150	-0.86983	0.17793	1.24808	-0.33660	0.80105	1.54219
90	-0.86409	0.17719	1.24526	0.03109	0.01987	0.02012	-0.34032	0.77067	1.59784	0.01803	0.06101	0.05970	-0.81951	0.14532	1.26457	-0.31366	0.79297	1.55399	-0.86179	0.19921	1.26309	-0.35863	0.84074	1.57032	-0.86203	0.18597	1.23202	-0.33775	0.73106	1.66459	-0.90690	0.17738	1.21803	-0.35548	0.68720	1.65977	-0.87024	0.17806	1.24857	-0.33608	0.80139	1.54052
91	-0.86444	0.17717	1.24532	0.03083	0.01972	0.01965	-0.33993	0.77073	1.59701	0.01822	0.06047	0.05906	-0.82036	0.14560	1.26365	-0.31319	0.79107	1.55563	-0.86182	0.19909	1.26292	-0.35869	0.84098	1.56942	-0.86238	0.18598	1.23241	-0.33705	0.73152	1.66313	-0.90697	0.17702	1.21853	-0.35518	0.68838	1.65802	-0.87065	0.17818	1.24907	-0.33555	0.80172	1.53885
92	-0.86478	0.17716	1.24538	0.03057	0.01958	0.01918	-0.33954	0.77078	1.59619	0.01839	0.05995	0.05843	-0.82120	0.14589	1.26271	-0.31272	0.78915	1.55730	-0.86187	0.19897	1.26275	-0.35871	0.84119	1.56852	-0.86274	0.18599	1.23281	-0.33634	0.73197	1.66167	-0.90704	0.17667	1.21903	-0.35488	0.68956	1.65627	-0.87106	0.17829	1.24958	-0.33502	0.80203	1.53718
93	-0.86513	0.17716	1.24544	0.03031	0.01944	0.01873	-0.33913	0.77081	1.59537	0.01855	0.05943	0.05782	-0.82203	0.14618	1.26176	-0.31227	0.78720	1.55900	-0.86195	0.19886	1.26259	-0.35870	0.84137	1.56762	-0.86310	0.18601	1.23320	-0.33563	0.73241	1.66020	-0.90711	0.17632	1.21954	-0.35457	0.69073	1.65450	-0.87147	0.17841	1.25010	-0.33448	0.80233	1.53552
94	-0.86548	0.17715	1.24549	0.03005	0.01930	0.01828	-0.33872	0.77082	1.59455	0.01870	0.05892	0.05724	-0.82285	0.14648	1.26079	-0.31182	0.78524	1.56072	-0.86205	0.19877	1.26243	-0.35865	0.84150	1.56672	-0.86345	0.18602	1.23359	-0.33492	0.73285	1.65872	-0.90717	0.17597	1.22004	-0.35425	0.69188	1.65273	-0.87188	0.17852	1.25062	-0.33395	0.80262	1.53387
95	-0.86583	0.17715	1.24555	0.02980	0.01916	0.01785	-0.33830	0.77081	1.59375	0.01883	0.05843	0.05667	-0.82366	0.14679	1.25980	-0.31139	0.78325	1.56247	-0.86217	0.19869	1.26228	-0.35855	0.84160	1.56583	-0.86380	0.18604	1.23397	-0.33421	0.73328	1.65725	-0.90723	0.17563	1.22054	-0.35392	0.69302	1.65096	-0.87228	0.17862	1.25115	-0.33341	0.80290	1.53223
96	-0.86618	0.17716	1.24560	0.02954	0.01903	0.01743	-0.33787	0.77078	1.59295	0.01895	0.05794	0.05613	-0.82446	0.14711	1.25880	-0.31096	0.78124	1.56425	-0.86233	0.19862	1.26214	-0.35842	0.84166	1.56493	-0.86415	0.18606	1.23435	-0.33349	0.73370	1.65577	-0.90729	0.17530	1.22104	-0.35357	0.69415	1.64918	-0.87268	0.17873	1.25169	-0.33288	0.80317	1.53060
97	-0.86654	0.17717	1.24565	0.02930	0.01890	0.01702	-0.33743	0.77074	1.59215	0.01905	0.05747	0.05562	-0.82525	0.14743	1.25778	-0.31055	0.77922	1.56606	-0.86251	0.19856	1.26201	-0.35824	0.84167	1.56404	-0.86450	0.18608	1.23472	-0.33278	0.73412	1.65429	-0.90735	0.17497	1.22154	-0.35322	0.69525	1.64740	-0.87308	0.17883	1.25222	-0.33235	0.80343	1.52899
